#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)"
2922700,20788.134788345167,70364.62547680491,91152.76026515008,301.3699132095767
2922800,21202.916038345167,69965.72153480165,91168.63757314681,299.66141770397485
2922900,21119.525413345167,70487.06143561471,91606.58684895988,301.89430332790977
2923000,20994.494163345167,70495.91091652121,91490.40507986638,301.93220543105707
2923100,21121.900413345167,70133.23190036323,91255.1323137084,300.3788603676558
2923200,21173.462913345167,70163.58740895241,91337.05032229758,300.508872244035
2923300,20993.837913345167,70260.09649541858,91253.93440876374,300.9222182231425
2923400,20730.291038345167,70419.1491709624,91149.44020930756,301.6034368141544
2923500,21195.501975845167,69935.88095434895,91131.38293019412,299.533611251795
2923600,21281.845725845167,69947.24396381946,91229.08968966463,299.58227873427956
2923700,20928.337913345167,70154.32472049957,91082.66263384474,300.4692003834061
2923800,21290.705100845167,69831.1353915811,91121.84049242627,299.08498865277556
2923900,20428.853538345167,70395.17253068695,90824.02606903212,301.5007454696059
2924000,20517.220725845167,70201.46699080337,90718.68771664854,300.67110953610444
2924100,21027.947288345167,69501.7367149737,90529.68400331886,297.6741824428676
2924200,20678.736350845167,69755.78162001888,90434.51797086405,298.762250352929
2924300,20571.369163345167,70101.1674189386,90672.53658228376,300.24152900379835
2924400,20839.353538345167,69908.86721438868,90748.22075273385,299.41791208602626
2924500,20066.869163345167,70325.93989291228,90392.80905625745,301.2042238311258
2924600,20609.205100845167,69851.38032686786,90460.58542771303,299.1716971991362
2924700,20990.275413345167,69573.29631087882,90563.57172422399,297.98067038423164
2924800,20371.087913345167,70138.02878501802,90509.11669836318,300.39940530344273
2924900,20665.666038345167,69917.47219769645,90583.13823604162,299.4547670121353
2925000,20743.337913345167,69960.05969467189,90703.39760801705,299.6371681857411
2925100,20370.666038345167,69897.80512433953,90268.4711626847,299.37053343382087
2925200,20605.681663345167,69951.208163762,90556.88982710717,299.5992573024811
2925300,20637.408225845167,69959.99068766751,90597.39891351268,299.6368726304847
2925400,20350.001975845167,70296.70552180277,90646.70749764793,301.07901375824736
2925500,20640.564475845167,70149.0225106664,90789.58698651157,300.44649115264684
2925600,21241.041038345167,69708.33728536218,90949.37832370735,298.5590474662386
2925700,20441.728538345167,70558.21106843883,90999.939606784,302.1990354077552
2925800,20352.853538345167,70770.56917102821,91123.42270937338,303.10855979608317
2925900,20694.587913345167,70233.05312747508,90927.64104082025,300.8063921614702
2926000,21167.931663345167,69855.99061060604,91023.9222739512,299.1914429279115
2926100,20919.916038345167,70076.48985875677,90996.40589710194,300.135835636999
2926200,20483.853538345167,70820.67979223887,91304.53333058403,303.3231823207225
2926300,20451.353538345167,70638.32175952371,91089.67529786887,302.54214747373743
2926400,20841.626975845167,70241.21145858709,91082.83843443225,300.84133408750904
2926500,20980.494163345167,70248.28130513523,91228.7754684804,300.8716140616605
2926600,21403.689475845167,70070.73745352321,91474.42692936838,300.1111982307137
2926700,21191.978538345167,69911.8676289022,91103.84616724736,299.43076278558453
2926800,20808.244163345167,70569.27946857363,91377.5236319188,302.2464410858981
2926900,21157.353538345167,70005.16212229492,91162.51566064009,299.8303407437727
2927000,20901.009788345167,70469.09519409295,91370.10498243812,301.81735436937515
2927100,21031.478538345167,70374.30702414457,91405.78556248973,301.4113790322357
2927200,20707.814475845167,70744.32127131755,91452.13574716271,302.99614070475513
2927300,21340.056663345167,70083.43913443736,91423.49579778253,300.16559920917086
2927400,21433.103538345167,70173.37561988528,91606.47915823045,300.5507949041689
2927500,21499.361350845167,70113.50614952389,91612.86750036906,300.29437547516676
2927600,21193.619163345167,70232.51717521693,91426.1363385621,300.80409669148895
2927700,20734.556663345167,70575.23683849501,91309.79350184018,302.271956350763
2927800,21103.814475845167,70368.28240791848,91472.09688376365,301.38557575314655
2927900,21249.158225845167,70300.70904550178,91549.86727134694,301.09616074910434
2928000,20918.947288345167,70480.90328617673,91399.8505745219,301.86792812944776
2928100,20883.103538345167,70229.94961303356,91113.05315137873,300.79309988752505
2928200,21646.962913345167,69796.65736642387,91443.62027976903,298.9373201420876
2928300,20903.650413345167,70570.28650184302,91473.93691518818,302.2507541839489
2928400,21219.720725845167,70157.56990516791,91377.29063101308,300.4830994273535
2928500,20855.806663345167,70199.68380259164,91055.4904659368,300.66347218604443
2928600,20648.791038345167,70443.41572694923,91092.2067652944,301.70736986037036
2928700,20706.853538345167,70341.11216523545,91047.96570358062,301.26920629017025
2928800,20852.517600845167,70260.5818145537,91113.09941539887,300.924296832737
2928900,21180.572288345167,69825.97241634922,91006.54470469439,299.062875760296
2929000,20566.697288345167,70181.96965831425,90748.66694665942,300.5876029536385
2929100,20642.642600845167,70043.15840069065,90685.80100153582,299.99307784419517
2929200,20362.009788345167,69988.2591651103,90350.26895345547,299.75794580519107
2929300,20518.322288345167,69706.70761243254,90225.0299007777,298.5520676182534
2929400,20689.955100845167,69736.82435866422,90426.77945950939,298.68105688148745
2929500,20323.306663345167,70145.98526473949,90469.29192808465,300.43348270507556
2929600,20981.900413345167,69721.52729602647,90703.42770937164,298.6155399486784
2929700,20767.806663345167,69820.76715821994,90588.5738215651,299.040581771235
2929800,20199.462913345167,70461.1821031207,90660.64501646586,301.78346280065904
2929900,20826.744163345167,70075.19193030661,90901.93609365178,300.1302766422381
2930000,20315.337913345167,70458.45906931302,90773.79698265818,301.77180011565616
2930100,20249.931663345167,70400.21899097739,90650.15065432256,301.5223593315349
2930200,20635.259788345167,70126.2382971244,90761.49808546956,300.3489069416719
2930300,20638.400413345167,69952.81237872248,90591.21279206764,299.6061281146275
2930400,20148.251975845167,70402.28963245696,90550.54160830213,301.5312278366788
2930500,21216.556663345167,69729.54493624624,90946.1015995914,298.6498792991802
2930600,20962.001975845167,69900.84675514046,90862.84873098563,299.38356066169683
2930700,20659.587913345167,70299.22771999915,90958.81563334432,301.0898162694011
2930800,20460.009788345167,69957.14411960868,90417.15390795385,299.62468085140506
2930900,20515.134788345167,69960.21131151682,90475.34609986198,299.6378175568574
2931000,20591.822288345167,70161.95520256995,90753.77749091512,300.5018815453354
2931100,20192.650413345167,70393.14204514725,90585.79245849242,301.492048951338
2931200,20242.853538345167,70480.54453331302,90723.39807165819,301.86639159999606
2931300,20536.212913345167,70245.72978905076,90781.94270239593,300.86068598273283
2931400,20834.923850845167,69921.97068337072,90756.89453421588,299.4740339126274
2931500,20777.681663345167,70105.1588752172,90882.84053856236,300.25862431019857
2931600,20516.728538345167,70182.63142038905,90699.35995873422,300.590437263886
2931700,20300.158225845167,70184.5348335295,90484.69305937467,300.5985895342783
2931800,20418.111350845167,69784.69766650815,90202.80901735331,298.8860970495011
2931900,20428.744163345167,69610.21839662269,90038.96255996785,298.1388067446648
2932000,20570.720725845167,69743.47689560778,90314.19762145294,298.70954952914553
2932100,19674.806663345167,70534.42149140686,90209.22815475203,302.09714525035247
2932200,20446.681663345167,70025.9579089504,90472.63957229556,299.91940857262875
2932300,20498.259788345167,69733.36709359591,90231.62688194108,298.666249502545
2932400,20244.376975845167,69991.17210631003,90235.5490821552,299.7704218587563
2932500,20402.822288345167,69870.56665568706,90273.38894403222,299.2538717607411
2932600,20508.994163345167,69754.77827147895,90263.77243482412,298.7579530364813
2932700,19959.001975845167,69992.18604064407,89951.18801648924,299.77476451389276
2932800,20628.087913345167,69532.07923951,90160.16715285517,297.8041387088762
2932900,20462.306663345167,69685.61396897258,90147.92063231775,298.4617240762289
2933000,20262.822288345167,70290.80856123543,90553.6308495806,301.0537572251196
2933100,20502.291038345167,70144.73718870245,90647.02822704762,300.4281372269406
2933200,20190.986350845167,70643.83799704956,90834.82434789473,302.5657733796972
2933300,21137.283225845167,69734.23963876534,90871.52286461051,298.6699865914615
2933400,20665.564475845167,70402.51415556256,91068.07863140773,301.53218946346766
2933500,20449.744163345167,70512.5580427195,90962.30220606466,302.00350465198756
2933600,20680.541038345167,70327.97003391245,91008.51107225762,301.21291887373957
2933700,20537.259788345167,70298.99677899387,90836.25656733903,301.08882715491006
2933800,20660.345725845167,70193.5698601692,90853.91558601437,300.63728632511317
2933900,20610.376975845167,70449.1863682894,91059.56334413457,301.7320853714396
2934000,20846.017600845167,70265.6056868243,91111.62328766947,300.9458139507478
2934100,20476.431663345167,70522.80114391819,90999.23280726335,302.04737559563756
2934200,20666.853538345167,70348.58025995689,91015.43379830205,301.3011919511866
2934300,21022.072288345167,70020.5241289786,91042.59641732377,299.8961358302897
2934400,20816.744163345167,70094.12875985773,90910.8729232029,300.21138260478125
2934500,20493.283225845167,70126.99026962183,90620.273495467,300.3521276208804
2934600,20394.728538345167,70369.96329572564,90764.6918340708,301.3927749531583
2934700,20827.869163345167,69815.62900668406,90643.49817002923,299.01857519801825
2934800,21019.041038345167,69314.02197142667,90333.06300977184,296.8702049387228
2934900,20901.103538345167,69473.45415575057,90374.55769409574,297.5530489562518
2935000,20759.376975845167,69728.31987677584,90487.69685262101,298.6446324004187
2935100,20468.416038345167,70194.13900697907,90662.55504532423,300.63972396652076
2935200,20550.119163345167,70294.57125925925,90844.69042260441,301.06987276569396
2935300,20642.369163345167,70133.4956879965,90775.86485134167,300.3799901634248
2935400,21038.486350845167,69997.2012178367,91035.68756868187,299.7962443911042
2935500,20741.259788345167,70108.85983612016,90850.11962446533,300.27447543224406
2935600,20667.166038345167,70029.24664449552,90696.41268284069,299.93349414388115
2935700,21079.689475845167,69918.72218309483,90998.41165894,299.4601206680166
2935800,20590.556663345167,70299.01785794948,90889.57452129465,301.08891743554443
2935900,20506.697288345167,69899.06344470195,90405.76073304712,299.3759227881427
2936000,20100.259788345167,70285.12100973201,90385.38079807718,301.02939758572205
2936100,20284.455100845167,69852.3671209861,90136.82222183127,299.175923613414
2936200,20604.087913345167,69569.17060764646,90173.25852099163,297.9630001015201
2936300,19851.556663345167,70463.91262053256,90315.46928387773,301.7951575377497
2936400,20671.025413345167,69317.92462141468,89988.95003475985,296.88691989002405
2936500,20731.611350845167,69064.30496045691,89795.91631130208,295.8006732896455
2936600,20032.728538345167,69716.98166693933,89749.7102052845,298.59607113413995
2936700,20263.580100845167,69415.30838586157,89678.88848670674,297.3040120928249
2936800,20503.947288345167,69206.60884175915,89710.55613010432,296.41015721806605
2936900,20488.767600845167,69107.61629913747,89596.38389998264,295.986174658987
2937000,20353.837913345167,69416.4278170166,89770.26573036177,297.3088065881804
2937100,20209.650413345167,69452.99602847546,89662.64644182063,297.46542731399126
2937200,20031.384788345167,69286.92816618341,89318.31295452858,296.7541628553698
2937300,19953.572288345167,69426.83094762592,89380.40323597108,297.35336293375303
2937400,20090.041038345167,69329.64940892719,89419.69044727235,296.93713685872245
2937500,20417.775413345167,68965.79055785341,89383.56597119858,295.37873859218456
2937600,19950.837913345167,69399.76137468265,89350.59928802782,297.23742463672875
2937700,19668.837913345167,69309.00512931123,88977.8430426564,296.84871793068896
2937800,19518.681663345167,69592.8030537893,89111.48471713447,298.0642172712946
2937900,20004.470725845167,69477.34997151722,89481.82069736239,297.56973463675564
2938000,20288.134788345167,69345.80336983269,89633.93815817786,297.00632386516344
2938100,20105.751975845167,69434.5050788899,89540.25705473506,297.3862310440757
2938200,19546.330100845167,70317.80379931151,89864.13390015668,301.1693771477858
2938300,20480.431663345167,69206.75010505936,89687.18176840452,296.4107622452119
2938400,19772.353538345167,69785.23748374335,89557.59102208851,298.8884090730814
2938500,20329.611350845167,69435.11351304734,89764.72486389251,297.38883695220045
2938600,19661.580100845167,70162.63466720656,89824.21476805172,300.5047916752078
2938700,20247.666038345167,69599.75978784636,89847.42582619152,298.0940127875044
2938800,20193.197288345167,69467.20418547676,89660.40147382193,297.5262804914697
2938900,20326.056663345167,69363.90882722382,89689.96549056898,297.0838690817493
2939000,19669.025413345167,70192.79506225558,89861.82047560075,300.6339678852238
2939100,20488.900413345167,70058.46410397475,90547.36451731992,300.0586317846743
2939200,20473.861350845167,69835.96500262956,90309.82635347472,299.10567375487966
2939300,20720.134788345167,70038.03856671369,90758.17335505885,299.9711497246205
2939400,20835.580100845167,69843.33730019606,90678.91740104122,299.1372491191016
2939500,20441.181663345167,70235.1780480484,90676.35971139357,300.81549314260127
2939600,20759.931663345167,69894.4565434882,90654.38820683336,299.3561915466339
2939700,20337.462913345167,70138.84385409026,90476.30676743542,300.40289622368704
2939800,20728.126975845167,70015.41387043055,90743.54084627572,299.8742487220352
2939900,20478.416038345167,70038.3986736571,90516.81471200226,299.9726920535613
2940000,19938.431663345167,70329.74359395634,90268.17525730151,301.2205149866
2940100,20422.197288345167,69830.09905857744,90252.29634692261,299.080550064703
2940200,20442.830100845167,69919.38203070313,90362.2121315483,299.4629467786524
2940300,20236.025413345167,70016.75424029795,90252.77965364311,299.8799894923138
2940400,20694.556663345167,69921.26223789249,90615.81890123765,299.4709996585425
2940500,20420.916038345167,70441.02124568587,90861.93728403104,301.6971143576141
2940600,20679.869163345167,70238.6541385632,90918.52330190837,300.8303811504554
2940700,20577.916038345167,70177.92175231222,90755.83779065739,300.570265874499
2940800,20378.978538345167,70441.62927768147,90820.60781602663,301.6997185432898
2940900,20386.025413345167,70615.55758472579,91001.58299807095,302.44464908819714
2941000,20915.455100845167,69657.31259580096,90572.76769664613,298.3405100099471
2941100,20453.845725845167,70141.02592203883,90594.87164788399,300.41224196558255
2941200,20613.228538345167,70120.29672661843,90733.5252649636,300.323459345304
2941300,20415.697288345167,70177.84351915156,90593.54080749673,300.56993080384837
2941400,20364.033225845167,70382.08254659362,90746.11577243879,301.44468139844247
2941500,19902.345725845167,71059.81885799207,90962.16458383724,304.34740889768074
2941600,20218.869163345167,70683.63940470666,90902.50856805182,302.7362418031409
2941700,20626.400413345167,70387.9712209152,91014.37163426037,301.46990244178903
2941800,20838.587913345167,70246.27694380959,91084.86485715475,300.8630294327414
2941900,20561.212913345167,70371.07230118383,90932.285214529,301.3975247955176
2942000,20382.494163345167,69883.8793486018,90266.37351194696,299.31088968816005
2942100,20594.048850845167,69633.94948248472,90227.99833332989,298.24044638586446
2942200,20188.158225845167,70077.32738890126,90265.48561474643,300.13942275744824
2942300,20145.447288345167,70276.10620322311,90421.55349156828,300.99078739719647
2942400,20077.556663345167,70095.30816471251,90172.86482805767,300.21643396597756
2942500,20623.251975845167,69618.72944280715,90241.98141865231,298.17525934044795
2942600,20588.189475845167,70088.80833902663,90676.9978148718,300.188595376778
2942700,20517.494163345167,70161.1787843719,90678.67294771707,300.49855616580874
2942800,20968.650413345167,70104.3201659245,91072.97057926966,300.25503213948724
2942900,21212.775413345167,69911.6012080377,91124.37662138286,299.4296217117528
2943000,20971.759788345167,70017.74167132191,90989.50145966708,299.8842186344428
2943100,20598.072288345167,70383.1555633205,90981.22785166567,301.44927710197476
2943200,20776.658225845167,69986.8217060797,90763.47993192487,299.7517892044793
2943300,20572.775413345167,70348.78077713959,90921.55619048476,301.30205076121416
2943400,20234.166038345167,70550.84980347217,90785.01584181734,302.16750729587966
2943500,20907.400413345167,69676.59182490315,90583.99223824832,298.423082461117
2943600,20440.369163345167,70096.69304964846,90537.06221299362,300.22236539317015
2943700,20537.884788345167,69843.40768393548,90381.29247228065,299.1375505708794
2943800,20781.181663345167,69741.02930820681,90522.21097155198,298.6990665741436
2943900,20828.751975845167,69359.50410343427,90188.25607927944,297.0650037610406
2944000,20119.251975845167,70388.51380569208,90507.76578153725,301.4722263186804
2944100,20643.314475845167,69790.36088588834,90433.6753617335,298.91035247502964
2944200,19952.298850845167,70458.83375710598,90411.13260795115,301.7734048940072
2944300,20065.041038345167,70297.24609909486,90362.28713744003,301.08132903713215
2944400,20007.587913345167,70052.4914143713,90060.07932771646,300.03305090599804
2944500,20473.681663345167,69861.51218662225,90335.19384996741,299.21509169849065
2944600,19941.572288345167,70351.64799133828,90293.22027968345,301.3143309671892
2944700,20977.220725845167,69397.84669113113,90375.0674169763,297.22922409545055
2944800,20091.900413345167,70274.8144368697,90366.71485021486,300.9852547945403
2944900,20673.228538345167,70004.1191082513,90677.34764659646,299.8258735409748
2945000,20119.501975845167,70193.98840457271,90313.49038041788,300.6390789402192
2945100,20386.666038345167,69828.87111657276,90215.53715491793,299.0752908201199
2945200,20382.767600845167,70145.9265700326,90528.69417087777,300.43323131712884
2945300,19962.150413345167,70606.7306347955,90568.88104814067,302.40684348465174
2945400,20473.353538345167,69963.59173632658,90436.94527467174,299.65229583091383
2945500,20764.619163345167,69813.11567330036,90577.73483664553,299.0078106546333
2945600,20683.666038345167,70120.45636386715,90804.12240221232,300.32414306760717
2945700,20738.447288345167,70063.00936789834,90801.4566562435,300.07809903522644
2945800,20818.478538345167,69924.17452824995,90742.65306659511,299.4834729245667
2945900,20988.759788345167,70085.30206968402,91074.06185802919,300.1735781137667
2946000,20150.650413345167,71153.76842690166,91304.41884024683,304.7497925277577
2946100,20829.314475845167,70512.51313506835,91341.82761091352,302.00331231365226
2946200,21148.369163345167,70292.95222875616,91441.32139210132,301.0629384989528
2946300,21215.314475845167,69913.53724036645,91128.85171621162,299.43791368930454
2946400,20213.330100845167,70792.34042812511,91005.67052897028,303.20180554019527
2946500,20890.181663345167,69890.28747712309,90780.46914046825,299.3383355407204
2946600,20679.298850845167,70461.43403295614,91140.7328838013,301.7845418097795
2946700,20699.275413345167,70277.31292618182,90976.58833952699,300.9959557611418
2946800,20116.775413345167,70803.23870286439,90920.01411620955,303.24848257556715
2946900,20770.181663345167,70211.57508540619,90981.75674875136,300.7144022499152
2947000,20742.251975845167,70215.27039655687,90957.52237240203,300.73022917421434
2947100,20621.751975845167,70426.08912468981,91047.84110053498,301.6331604606364
2947200,20800.783225845167,69871.21283277124,90671.99605861641,299.2566393208675
2947300,20384.650413345167,70366.85550703108,90751.50592037625,301.37946437269545
2947400,20550.697288345167,70251.19943358627,90801.89672193144,300.88411233209206
2947500,21130.947288345167,69568.55393542442,90699.50122376959,297.9603589099729
2947600,20482.908225845167,70533.7315689926,91016.63979483777,302.0941903300826
2947700,20621.525413345167,70303.89881328028,90925.42422662544,301.10982244391266
2947800,20688.283225845167,70298.34382919455,90986.62705503972,301.08603058741585
2947900,20914.470725845167,70063.02065452887,90977.49138037403,300.0781473755799
2948000,20075.517600845167,70706.50763625652,90782.02523710168,302.8341858611209
2948100,20764.134788345167,70017.03579912055,90781.17058746572,299.8811954016377
2948200,20324.931663345167,70118.25658912212,90443.18825246728,300.3147214879498
2948300,20607.181663345167,69801.93625822081,90409.11792156598,298.9599295022868
2948400,20713.150413345167,69648.22843342973,90361.3788467749,298.30160277201537
2948500,20719.369163345167,69780.64535466023,90500.0145180054,298.868741100235
2948600,20148.806663345167,70207.61525926646,90356.42192261163,300.69744241460063
2948700,20555.556663345167,69830.16016199486,90385.71682534003,299.0808117690961
2948800,20335.642600845167,69894.69998723641,90230.34258808158,299.35723421005713
2948900,20560.056663345167,69871.62473237608,90431.68139572124,299.2584034764687
2949000,20525.814475845167,70003.14154461864,90528.95602046381,299.82168666063353
2949100,20388.681663345167,70411.89079474445,90800.57245808962,301.5723493721903
2949200,21198.603538345167,69489.99124696804,90688.59478531321,297.62387690013946
2949300,20679.064475845167,70014.25948022655,90693.32395607172,299.8693044979562
2949400,20284.025413345167,70255.7073226393,90539.73273598446,300.9034195070179
2949500,20666.884788345167,69788.36303209513,90455.2478204403,298.90179571770756
2949600,20173.869163345167,70215.86757657048,90389.73673991565,300.7327868811254
2949700,20616.009788345167,70280.87255948549,90896.88234783066,301.01120158065
2949800,20691.759788345167,70116.40069412693,90808.1604824721,300.3067727365731
2949900,20659.962913345167,70377.12527529732,91037.08818864249,301.423449530722
2950000,20486.525413345167,70445.78561515338,90932.31102849855,301.71752003167535
2950100,20534.494163345167,70284.81769266538,90819.31185601055,301.0280984863887
2950200,20432.970725845167,70515.64830284542,90948.61902869059,302.0167401580339
2950300,20577.775413345167,70355.20983516052,90932.98524850569,301.3295862542926
2950400,20012.431663345167,71163.3438134673,91175.77547681247,304.7908036665037
2950500,20736.837913345167,70567.54946280597,91304.38737615113,302.2390315149024
2950600,20915.697288345167,70309.11280356924,91224.8100919144,301.13215383259285
2950700,20832.353538345167,70451.587155669,91283.94069401416,301.7423678831324
2950800,20361.033225845167,70927.43600059208,91288.46922643724,303.7804164639866
2950900,20340.556663345167,70705.97085395688,91046.52751730205,302.8318868360929
2951000,20568.181663345167,70324.64867872233,90892.8303420675,301.19869359337173
2951100,20747.931663345167,70324.17480622604,91072.10646957121,301.1966640094422
2951200,20692.416038345167,70602.4987124952,91294.91475084037,302.3887182683558
2951300,20921.541038345167,70181.37533500028,91102.91637334545,300.5850574818999
2951400,20929.798850845167,70098.09690747573,91027.8957583209,300.22837808077696
2951500,20239.494163345167,70408.87222474068,90648.36638808585,301.55942091312596
2951600,20902.900413345167,69838.90150391823,90741.8019172634,299.11825071571064
2951700,20845.205100845167,70040.28334463993,90885.4884454851,299.980764051766
2951800,20667.345725845167,70226.45817942452,90893.80390526968,300.77814616558584
2951900,20498.791038345167,70016.39815361053,90515.1891919557,299.87846438202786
2952000,20172.478538345167,70328.63674673333,90501.1152850785,301.21577438790746
2952100,20248.978538345167,70612.46607468388,90861.44461302905,302.43140822879224
2952200,20682.087913345167,69954.10747190658,90636.19538525175,299.61167496601547
2952300,20470.369163345167,69753.49301844742,90223.86218179259,298.7524483302182
2952400,19813.400413345167,70708.9057873105,90522.30620065567,302.8444570814977
2952500,20888.001975845167,69547.18720448576,90435.18918033093,297.8688457411765
2952600,19763.244163345167,70293.86879552071,90057.11295886588,301.0668641312491
2952700,20354.330100845167,69854.0598332762,90208.38993412137,299.18317345738745
2952800,19967.603538345167,69953.41222804342,89921.01576638859,299.60869725411436
2952900,20965.697288345167,69023.0998284861,89988.79711683127,295.62419275043015
2953000,20467.056663345167,69561.32501985133,90028.3816831965,297.92939764720626
2953100,20482.361350845167,69726.87595172343,90209.2373025686,298.6384481058989
2953200,20322.369163345167,69978.96789321583,90301.337056561,299.7181515224038
2953300,20612.845725845167,69641.08803832234,90253.93376416751,298.2710206401669
2953400,20594.837913345167,69970.50117815845,90565.33909150361,299.681888795718
2953500,20490.666038345167,70209.19637492578,90699.86241327095,300.7042142930239
2953600,19868.244163345167,70520.16364973877,90388.40781308393,302.03607927470136
2953700,20405.431663345167,70085.71392947994,90491.14559282511,300.1753420988673
2953800,20128.181663345167,70911.41969299922,91039.60135634438,303.711819023206
2953900,20089.509788345167,70567.67032219563,90657.1801105408,302.2395491526149
2954000,20661.134788345167,70050.15241255215,90711.28720089732,300.0230330202997
2954100,20450.853538345167,70349.5664168112,90800.41995515637,301.30541563607903
2954200,21153.142600845167,69599.60354506341,90752.74614590858,298.0933436036124
2954300,20997.916038345167,70051.23935059411,91049.15538893928,300.0276883484728
2954400,20942.455100845167,70150.36982208188,91092.82492292704,300.45226165340057
2954500,20590.134788345167,70559.27931263996,91149.41410098513,302.20361067068035
2954600,20947.556663345167,70090.38645669492,91037.94312004009,300.1953544148813
2954700,21087.556663345167,70206.90027199325,91294.45693533841,300.69438014217303
2954800,20321.056663345167,70962.10065175965,91283.15731510482,303.9288842891619
2954900,20622.259788345167,70616.36910592346,91238.62889426862,302.4481248129843
2955000,20929.267600845167,70232.87150281738,91162.13910366254,300.80561426764984
2955100,20703.783225845167,70261.57782687945,90965.36105272462,300.9285627283648
2955200,21256.603538345167,69639.60147074284,90896.20500908801,298.26465370878094
2955300,20362.822288345167,70201.2842013478,90564.10648969296,300.67032665348427
2955400,20270.447288345167,70140.9323565106,90411.37964485577,300.411841226789
2955500,20837.744163345167,69736.43435889273,90574.1785222379,298.67938652231925
2955600,20446.533225845167,70105.33018067433,90551.8634065195,300.25935800714353
2955700,20401.283225845167,69970.87635760638,90372.15958345155,299.6834956798149
2955800,20444.541038345167,69993.42670700769,90437.96774535286,299.78007825658364
2955900,20068.759788345167,70338.22562353982,90406.98541188499,301.2568433050141
2956000,20334.587913345167,70073.21335560363,90407.8012689488,300.1218024567724
2956100,20274.431663345167,69945.61339119263,90220.0450545378,299.575295032914
2956200,20596.666038345167,69997.70669630589,90594.37273465106,299.7984093426172
2956300,20554.587913345167,69867.12896025798,90421.71687360315,299.239148198069
2956400,20331.173850845167,70141.58972895797,90472.76357980314,300.4146567363731
2956500,20738.509788345167,69781.71440580906,90520.22419415423,298.8733198192967
2956600,19650.947288345167,70632.12209810596,90283.06938645113,302.51559448051484
2956700,20550.400413345167,69673.37943073187,90223.77984407704,298.40932385804007
2956800,20355.916038345167,69895.44021598238,90251.35625432755,299.36040459107477
2956900,21049.244163345167,69019.260646387,90068.50480973217,295.6077496304937
2957000,20466.916038345167,69671.09105284046,90138.00709118563,298.3995227933452
2957100,20112.634788345167,69938.71849967213,90051.3532880173,299.5457643867258
2957200,20258.236350845167,70099.68713122956,90357.92348207472,300.23518896893887
2957300,21099.501975845167,69507.96560901508,90607.46758486025,297.7008606386787
2957400,19984.744163345167,70163.82716190396,90148.57132524913,300.5098990998693
2957500,19991.900413345167,70192.90106748324,90184.8014808284,300.63442190293574
2957600,20027.462913345167,70183.18774444028,90210.65065778545,300.59281998574227
2957700,20471.306663345167,69865.0221176669,90336.32878101207,299.2301246444792
2957800,20538.056663345167,69737.62916464731,90275.68582799248,298.68450384518025
2957900,20322.666038345167,70131.57159351162,90454.23763185678,300.3717493153568
2958000,20651.205100845167,69831.49566613464,90482.7007669798,299.08653169958626
2958100,20593.619163345167,69886.91578187782,90480.53494522299,299.32389465516815
2958200,20891.134788345167,69574.44047005149,90465.57525839665,297.98557078906185
2958300,20560.634788345167,70059.07908444019,90619.71387278536,300.0612657304708
2958400,19863.962913345167,70698.0194945964,90561.98240794157,302.7978313648369
2958500,20406.291038345167,70182.22687992512,90588.51791827029,300.5887046272993
2958600,20552.056663345167,69854.76069345046,90406.81735679563,299.1861752238071
2958700,20176.392600845167,70288.54975806375,90464.94235890891,301.0440828282022
2958800,20413.126975845167,69725.12345997873,90138.2504358239,298.63094222803164
2958900,20329.603538345167,69791.63818289246,90121.24172123763,298.9158231058284
2959000,20033.041038345167,70172.26543472894,90205.3064730741,300.54604000919227
2959100,20156.759788345167,70196.95613593352,90353.71592427869,300.65178965866016
2959200,20438.291038345167,69813.42997884506,90251.72101719023,299.00915681734057
2959300,20288.556663345167,70353.58374693431,90642.14041027948,301.32262175950166
2959400,20688.150413345167,70106.34060977097,90794.49102311613,300.26368564943675
2959500,20500.384788345167,70041.50659153273,90541.8913798779,299.9860031873035
2959600,20121.353538345167,70156.09466559906,90277.44820394422,300.4767810135509
2959700,20516.251975845167,69916.18139969162,90432.43337553678,299.44923855689154
2959800,20969.587913345167,69492.03212466184,90461.62003800701,297.63261792774085
2959900,19998.634788345167,70552.84452788683,90551.479316232,302.17605065015255
2960000,20225.197288345167,70585.252928306,90810.45021665117,302.31485501037474
2960100,20217.986350845167,70546.01211127918,90763.99846212435,302.14678758243764
2960200,20452.869163345167,70286.52403504588,90739.39319839104,301.03540670769496
2960300,20799.775413345167,70145.55720963283,90945.33262297799,300.4316493558682
2960400,20709.166038345167,69840.85995714774,90550.0259954929,299.1266387214138
2960500,20200.697288345167,70654.24957467522,90854.94686302039,302.6103659036275
2960600,20156.994163345167,70686.4897483685,90843.48391171367,302.7484497530329
2960700,20491.337913345167,70147.67663343158,90639.01454677674,300.44072679445264
2960800,20391.244163345167,69936.75401895726,90327.99818230243,299.5373505654551
2960900,21044.017600845167,69368.07187944138,90412.08948028655,297.1016993292209
2961000,20474.173850845167,69555.79081876267,90029.96466960784,297.90569480376087
2961100,20030.056663345167,70074.58094372647,90104.63760707164,300.12765980215147
2961200,20069.595725845167,69959.34890300361,90028.94462884878,299.63412388298343
2961300,20432.150413345167,69511.26486234204,89943.4152756872,297.7149912573249
2961400,20106.666038345167,69567.8189981943,89674.48503653947,297.9572111923839
